2.044447298674821525e+02 6.349920489296636106e+01 4.464142711518858420e+01
2.062458715596330308e+02 6.397539245667685748e+01 4.566295616717635397e+01
2.069541896024464904e+02 6.488015800203874051e+01 4.604494903160041019e+01
2.092804689092762374e+02 6.687053007135575911e+01 4.727664118246686797e+01
2.091654841997961398e+02 6.698563710499490753e+01 4.702420489296635964e+01
2.115577268093781811e+02 6.937475025484199875e+01 4.896713047910295558e+01
2.128196585117227357e+02 7.060996432212029106e+01 5.007818042813455861e+01
2.141487410805300726e+02 7.180178899082568478e+01 5.125744648318043062e+01
2.136407390417940917e+02 7.130699796126401679e+01 5.073721202854230228e+01
2.151772935779816578e+02 7.247291029561671394e+01 5.174389908256880943e+01
2.160659480122324112e+02 7.334395005096840237e+01 5.256367482161060423e+01
2.177440265035677953e+02 7.466734454638124419e+01 5.380056574923547430e+01
2.176933843017329195e+02 7.468498980632007545e+01 5.350855759429153835e+01
2.176245107033639101e+02 7.456061671763507093e+01 5.359291539245667479e+01
2.177181243628949971e+02 7.461990316004077783e+01 5.357033639143730852e+01
2.169248623853210916e+02 7.376909785932721775e+01 5.267072884811416600e+01
2.161952701325178339e+02 7.299932212028542722e+01 5.193399592252803387e+01
2.166353924566768683e+02 7.344555555555555770e+01 5.245739041794087854e+01
2.169814576962283468e+02 7.385705402650356177e+01 5.267701834862385368e+01
2.169324413863404573e+02 7.378148827726809600e+01 5.263383792048929877e+01
2.167198776758409906e+02 7.357478593272170997e+01 5.230804281345565698e+01
2.163233537206931771e+02 7.318046381243628673e+01 5.182930173292558607e+01
2.159320285423037831e+02 7.282792048929663054e+01 5.133706931702344889e+01
2.163571508664628027e+02 7.323430173292558720e+01 5.178200815494393794e+01
2.164724057084607409e+02 7.329724770642201293e+01 5.178747706422018382e+01
2.161346992864424124e+02 7.300771661569827131e+01 5.151597349643220980e+01
2.160213761467889810e+02 7.290086646279306137e+01 5.143098878695209208e+01
2.162248470948012198e+02 7.290701834862385056e+01 5.138258919469928543e+01
2.161499439347604437e+02 7.282514271151886476e+01 5.127215086646279474e+01
2.157934709480122422e+02 7.249818042813456032e+01 5.095563200815494298e+01
2.157631396534148962e+02 7.243493883792048393e+01 5.092049949031600420e+01
2.155309021406727936e+02 7.233286442405707817e+01 5.071827217125382248e+01
2.149815902140672677e+02 7.182426095820591172e+01 5.010758919469928685e+01
2.150049592252803166e+02 7.184419979612640361e+01 5.020421508664627908e+01
2.147432772680937774e+02 7.159346585117226880e+01 4.982051478083587881e+01
