2.525815087647500263e+02 8.413924698178841766e+01 1.141600163699611148e+00
2.529599618034240507e+02 1.362928517836436697e+02 1.841518313894004555e+00
2.529450242139008367e+02 1.371312666257417732e+02 1.460814405565786789e+00
2.526409862901575707e+02 1.345788145419821262e+02 1.043585021485573971e+00
2.521660527931246065e+02 1.336184775936157223e+02 6.196030284428074575e-01
2.522293158720414681e+02 1.305963781461018982e+02 4.004842780165063787e-01
2.517509378623558973e+02 1.289141600163699479e+02 2.953072778118818742e-01
2.515646272423436187e+02 1.285250323988813932e+02 2.712297933292408536e-01
2.515238728599686340e+02 1.264622467771638981e+02 2.337835072641702427e-01
2.517791419412045570e+02 1.241380533387899874e+02 2.160834868017188493e-01
2.517507332378418994e+02 1.256602892026464815e+02 2.490280335584202920e-01
2.517634540617966081e+02 1.269188663801923411e+02 2.761407816656435421e-01
2.517303048905258720e+02 1.259433872177886968e+02 2.253939021894822980e-01
2.518127344655889885e+02 1.281561626082804821e+02 2.158106541163631320e-01
2.517992292476638738e+02 1.301486938135188609e+02 2.069094877566332313e-01
2.517689789236750642e+02 1.311259122842916440e+02 2.073869449560057365e-01
2.517361366891753676e+02 1.311837869176727338e+02 2.025441647909419496e-01
2.516988950276243031e+02 1.314883705067867083e+02 1.894481958938680766e-01
2.517826546620285058e+02 1.319261305504399502e+02 1.878111997817338563e-01
2.517420025919105058e+02 1.320908532842234422e+02 1.983493622535979772e-01
2.517479367028169861e+02 1.303048223177136720e+02 2.081372348407339312e-01
2.516404747288725048e+02 1.274940658890935197e+02 2.013164177068412775e-01
2.517705477116158477e+02 1.276215810654116325e+02 2.313621171816383493e-01
2.517921355978446343e+02 1.276320851237978360e+02 2.212332037378077765e-01
2.518674715230884544e+02 1.283728258645385836e+02 1.899256530932405818e-01
2.518851374394652396e+02 1.305796671441238743e+02 2.235181774776618113e-01
2.518707114112270631e+02 1.310912625332514949e+02 2.017938749062137549e-01
2.517438442125366578e+02 1.298028101766591647e+02 1.923129390901029967e-01
2.517768569674647097e+02 1.297454812086487834e+02 1.725666734874838071e-01
2.517553372894072652e+02 1.295456994747970896e+02 1.821158174749334946e-01
2.517095013982675198e+02 1.290409249028033685e+02 2.123661414637473543e-01
2.518045153809426324e+02 1.286267989905190632e+02 2.352158788622877028e-01
2.519205715844758231e+02 1.306660527931246065e+02 2.124002455494168329e-01
2.520558283882409114e+02 1.333041061319146081e+02 2.461973944478548504e-01
2.519881658822727104e+02 1.342157424459450112e+02 1.997135256803765080e-01
2.518084714548803049e+02 1.330250323988813932e+02 2.084100675260896207e-01
