2.515147938829787222e+02 5.647805851063829863e+01 7.622672872340425787e-01
2.512339428191489503e+02 1.432848404255319110e+02 2.270279255319148926e-01
2.512380651595744609e+02 1.437584773936170279e+02 2.188829787234042590e-01
2.514886968085106389e+02 1.553235704787234113e+02 1.786569148936170137e-01
2.518098736702127667e+02 1.655220079787233942e+02 1.688829787234042423e-01
2.520242353723404278e+02 1.722302526595744609e+02 7.902260638297872730e-02
2.519444813829787222e+02 1.751844082446808386e+02 8.996010638297873008e-02
2.517915890957446834e+02 1.778425531914893725e+02 5.548537234042553307e-02
2.517433510638297776e+02 1.779464428191489276e+02 5.119680851063829891e-02
2.516718750000000000e+02 1.770603058510638164e+02 4.876994680851063496e-02
2.515192486702127610e+02 1.702342420212766001e+02 3.324468085106382920e-02
2.515168218085106275e+02 1.662693816489361609e+02 3.523936170212765839e-02
2.513835771276595779e+02 1.640305186170212721e+02 2.453457446808510536e-02
2.512447805851063833e+02 1.621843749999999886e+02 1.668882978723404409e-02
2.513702792553191614e+02 1.613844414893617056e+02 3.038563829787234091e-02
2.514772273936170279e+02 1.683857047872340331e+02 3.091755319148936296e-02
2.516640292553191500e+02 1.777390624999999886e+02 4.391622340425532095e-02
2.519198803191489446e+02 1.799184507978723389e+02 6.223404255319148898e-02
2.516614694148936167e+02 1.782518617021276555e+02 5.425531914893617219e-02
2.514108377659574387e+02 1.731192486702127553e+02 4.644281914893617219e-02
2.512431183510638277e+02 1.616277925531914832e+02 2.396941489361702204e-02
2.514170545212765830e+02 1.491335771276595779e+02 9.182180851063830029e-02
2.513683843085106275e+02 1.393290558510638277e+02 1.036236702127659587e-01
2.512125664893617056e+02 1.370522938829787165e+02 7.722739361702127270e-02
2.513193816489361723e+02 1.356418882978723275e+02 7.882313829787233883e-02
2.512206781914893554e+02 1.349968085106382887e+02 7.154255319148936088e-02
2.512440824468085054e+02 1.342671875000000057e+02 8.876329787234042701e-02
2.512700132978723389e+02 1.343202127659574501e+02 7.337101063829787329e-02
2.513221077127659555e+02 1.403026263297872447e+02 4.351728723404255095e-02
2.512477726063829664e+02 1.391023603723404278e+02 5.262632978723404131e-02
2.511215425531914889e+02 1.379710771276595835e+02 4.810505319148936088e-02
2.510349734042553109e+02 1.379625664893617056e+02 5.681515957446808818e-02
2.511963763297872276e+02 1.379081117021276555e+02 7.898936170212765562e-02
2.513586768617021221e+02 1.380304521276595722e+02 8.873005319148935532e-02
2.513775598404255334e+02 1.379650930851063890e+02 6.396276595744680715e-02
2.514520944148936223e+02 1.392931183510638391e+02 6.183510638297872591e-02
2.515087101063829778e+02 1.397129986702127553e+02 6.053856382978723555e-02
2.514777925531914775e+02 1.400901595744680890e+02 6.499335106382979343e-02
2.514791888297872333e+02 1.413871343085106389e+02 6.988031914893616525e-02
2.515231050531915002e+02 1.422644281914893725e+02 8.583776595744681270e-02
2.513491688829787165e+02 1.420826130319148888e+02 6.133643617021276861e-02
2.512774601063829891e+02 1.423477061170212892e+02 4.541223404255319285e-02
2.514604055851063720e+02 1.432475731382978665e+02 5.668218085106382920e-02
2.514097406914893611e+02 1.431864361702127724e+02 5.761303191489361430e-02
2.513023936170212664e+02 1.437156914893616886e+02 5.066489361702127686e-02
2.512856715425531888e+02 1.431682180851063890e+02 4.657579787234042423e-02
2.513649268617021164e+02 1.431332446808510497e+02 4.398271276595744350e-02
2.511887300531914775e+02 1.428806515957446948e+02 5.412234042553191321e-02
2.512335438829787222e+02 1.428503989361702224e+02 6.436170212765957022e-02
2.511234374999999943e+02 1.426609374999999886e+02 5.252659574468085402e-02
2.512007978723404165e+02 1.419188497340425670e+02 5.432180851063829474e-02
2.511810172872340559e+02 1.399745345744680947e+02 5.967420212765957299e-02
2.510472406914893497e+02 1.363762300531914775e+02 8.527260638297871898e-02
2.510687499999999943e+02 1.328547539893617113e+02 1.322805851063829918e-01
2.511729720744680776e+02 1.309039228723404165e+02 8.533909574468084847e-02
2.510804853723404335e+02 1.298853390957446834e+02 9.441489361702128102e-02
2.510869348404255277e+02 1.291188497340425556e+02 7.174202127659574935e-02
2.510344747340425613e+02 1.343731715425531945e+02 5.561835106382978511e-02
2.512922207446808613e+02 1.385592420212765887e+02 7.230718085106382920e-02
2.512117686170212778e+02 1.381956117021276498e+02 7.167553191489361986e-02
2.515114361702127610e+02 1.376693484042553166e+02 1.160571808510638264e-01
2.512964095744680719e+02 1.374990691489361723e+02 8.437500000000000555e-02
2.511201462765957331e+02 1.371826462765957331e+02 5.478723404255319424e-02
2.511172539893617000e+02 1.367614361702127610e+02 5.312499999999999861e-02
2.510959441489361836e+02 1.364346409574468169e+02 6.732047872340425620e-02
2.510233045212766001e+02 1.361900598404255334e+02 5.249335106382978927e-02
2.511498005319149058e+02 1.363929853723404335e+02 7.985372340425532511e-02
2.511769281914893668e+02 1.365822140957446891e+02 8.809840425531914598e-02
2.511635970744680719e+02 1.361104388297872276e+02 6.665558510638297518e-02
2.511168882978723502e+02 1.356300864361702168e+02 6.110372340425532234e-02
2.510921210106382944e+02 1.358155585106383114e+02 5.784574468085106058e-02
2.511303856382978665e+02 1.355656914893617113e+02 5.841090425531914737e-02
2.511089095744680719e+02 1.349665558510638164e+02 6.223404255319148898e-02
2.511680851063829891e+02 1.344791888297872333e+02 5.871010638297872314e-02
2.510774601063829721e+02 1.342677526595744553e+02 7.932180851063830307e-02
2.511467087765957444e+02 1.341048537234042612e+02 5.661569148936169971e-02
2.511026595744680776e+02 1.414440824468085225e+02 5.136303191489361569e-02
2.510123005319148888e+02 1.413778590425531831e+02 4.650930851063829474e-02
2.508751662234042499e+02 1.408203125000000000e+02 5.977393617021276723e-02
2.509554188829787336e+02 1.409626662234042556e+02 5.608377659574467766e-02
2.510638962765957558e+02 1.408475731382978609e+02 3.956117021276595730e-02
2.510302859042553223e+02 1.403158577127659612e+02 6.891622340425532234e-02
2.509501994680851169e+02 1.385748005319148888e+02 4.571143617021276861e-02
2.512752659574468055e+02 1.356102726063829778e+02 1.054521276595744711e-01
2.512159574468085168e+02 1.339192154255319167e+02 8.387632978723404131e-02
2.511752659574468112e+02 1.334587433510638164e+02 9.873670212765957299e-02
2.512667885638297776e+02 1.356952792553191500e+02 7.576462765957446555e-02
2.511611702127659669e+02 1.351076462765957444e+02 8.623670212765957577e-02
2.514523603723404221e+02 1.380385638297872219e+02 8.181515957446808263e-02
2.515701462765957501e+02 1.378342752659574444e+02 8.949468085106382365e-02
2.513906914893617000e+02 1.376895279255319053e+02 7.087765957446807985e-02
2.513465425531914832e+02 1.370749999999999886e+02 7.360372340425531956e-02
2.512410904255319224e+02 1.365060505319148945e+02 6.353058510638297240e-02
2.514203124999999943e+02 1.391049534574468112e+02 5.405585106382979066e-02
2.514373670212766001e+02 1.388658909574468225e+02 6.648936170212765839e-02
2.513728390957446948e+02 1.388114694148936223e+02 7.666223404255319285e-02
2.513371343085106275e+02 1.386216755319148888e+02 5.987367021276595452e-02
2.512804521276595722e+02 1.387711436170212664e+02 6.592420212765957854e-02
2.512033244680850999e+02 1.386768284574468169e+02 5.957446808510638570e-02
2.512677526595744553e+02 1.391133643617021391e+02 5.069813829787234161e-02
2.512168882978723445e+02 1.394188497340425670e+02 4.860372340425531817e-02
2.510875997340425556e+02 1.388610704787234056e+02 5.611702127659574241e-02
2.509868018617021335e+02 1.385052194148936167e+02 5.116356382978723416e-02
2.510087433510638277e+02 1.382915226063829834e+02 6.389627659574467766e-02
2.510433178191489390e+02 1.381537898936170166e+02 7.307180851063829752e-02
2.510807180851063833e+02 1.382588430851063777e+02 4.089095744680851241e-02
2.510959441489361836e+02 1.376253989361701997e+02 5.139627659574468044e-02
2.511189494680851055e+02 1.371580452127659555e+02 4.305186170212765839e-02
2.510952460106383057e+02 1.364775265957446777e+02 4.757313829787233883e-02
2.511096409574467998e+02 1.360127327127659669e+02 4.158909574468085124e-02
2.512402593085106446e+02 1.389617353723404278e+02 5.332446808510638014e-02
2.511926861702127667e+02 1.380764627659574444e+02 8.138297872340426176e-02
2.511856050531914946e+02 1.366684840425531888e+02 6.213430851063829474e-02
2.511317819148936223e+02 1.347671542553191557e+02 7.732712765957447387e-02
2.512369680851063833e+02 1.331816821808510554e+02 9.820478723404255095e-02
2.512165558510638164e+02 1.324444148936170222e+02 8.407579787234042978e-02
2.513535904255319053e+02 1.351157912234042442e+02 8.148271276595744905e-02
2.512148271276595608e+02 1.335140957446808443e+02 7.566489361702127825e-02
2.513532247340425556e+02 1.351106050531914775e+02 9.900265957446809095e-02
2.511795877659574501e+02 1.347650598404255220e+02 9.145611702127659504e-02
2.515442819148936167e+02 1.334214095744680719e+02 1.581449468085106280e-01
2.511076462765957444e+02 1.333301196808510554e+02 8.573803191489361153e-02
2.513425864361702224e+02 1.365880651595744553e+02 8.457446808510638014e-02
2.511935172872340445e+02 1.358611037234042556e+02 8.111702127659574380e-02
2.509517619680850942e+02 1.351995013297872390e+02 6.499335106382979343e-02
2.509987034574468225e+02 1.349969747340425670e+02 6.466090425531914598e-02
2.513856715425531831e+02 1.380438829787234170e+02 9.059175531914893942e-02
2.514439827127659441e+02 1.385454454787233942e+02 8.776595744680851241e-02
2.514688829787233999e+02 1.386470744680850942e+02 7.121010638297872730e-02
2.514097406914893611e+02 1.382551529255319167e+02 7.433510638297873008e-02
2.512369015957446834e+02 1.383646941489361666e+02 6.745345744680851519e-02
2.511741023936170336e+02 1.378695478723404335e+02 6.210106382978723694e-02
2.512029255319149001e+02 1.377492353723404221e+02 7.330452127659574380e-02
2.512609375000000114e+02 1.375761635638297946e+02 5.987367021276595452e-02
2.511617686170212664e+02 1.369481382978723332e+02 5.262632978723404131e-02
2.511663896276595835e+02 1.363623670212765830e+02 5.096409574468085263e-02
2.511791223404255220e+02 1.363693484042553052e+02 6.542553191489361430e-02
2.510823138297872390e+02 1.353833444148936280e+02 5.448803191489361847e-02
2.512453125000000114e+02 1.358691821808510554e+02 6.492686170212766394e-02
2.510826130319148888e+02 1.338336436170212664e+02 6.136968085106382642e-02
2.512029255319149001e+02 1.332160239361702168e+02 8.457446808510638014e-02
2.511524268617021391e+02 1.329192819148936167e+02 9.119015957446809095e-02
2.512625997340425670e+02 1.343564162234042669e+02 7.330452127659574380e-02
2.511329454787233999e+02 1.338414561170212664e+02 6.369680851063830307e-02
2.510301196808510724e+02 1.334305851063829778e+02 6.276595744680850408e-02
2.510791223404255277e+02 1.330893949468085111e+02 5.472074468085106475e-02
2.509541555851063777e+02 1.318816821808510724e+02 5.029920212765957160e-02
2.509767287234042499e+02 1.310840757978723445e+02 5.777925531914893803e-02
